회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
(주)이스트소프트,047560,2020/12,0.21,0.47,0.38,0,1.22,1.22,0,7.76,0.46,0.39
(주)이스트소프트,047560,2021/12,0.27,0.53,0.54,0,1.37,1.37,0,7.72,0.61,0.44
(주)이스트소프트,047560,2022/12,0.31,0.59,0.65,0,1.66,1.66,0,8.24,0.7,0.58
(주)이십일스토어,270020,2015/12,,,,,,,,,,
(주)이십일스토어,270020,2016/12,,,,,,,,,,
(주)이십일스토어,270020,2017/12,,,,,,,,,,
(주)이십일스토어,270020,2018/12,,,,,,,,,,
(주)이십일스토어,270020,2019/12,1.33,5.61,1.75,111.89,4.35,8.35,9.08,21.48,2.92,1.67
(주)이십일스토어,270020,2020/12,0.66,0,0.74,78.65,2.25,5.39,3.87,12.53,1.36,0.71
(주)이엔에프테크놀로지,102710,2011/12,1.46,2.27,4.07,12.14,2.48,3.08,12.75,8.6,5,1.73
(주)이엔에프테크놀로지,102710,2012/12,1.71,2.67,4.74,15.28,3.76,5.04,14.86,10.24,5,2.25
(주)이엔에프테크놀로지,102710,2013/12,1.41,2.12,4.19,13.61,4.2,6.12,13.39,8.94,3.57,2.17
(주)이엔에프테크놀로지,102710,2014/12,1.38,1.98,4.55,12.27,3.97,5.78,12.71,7.88,3.42,2.18
(주)이엔에프테크놀로지,102710,2015/12,1.5,2.07,5.49,14,3.82,5.56,12.25,7.37,3.69,2.29
(주)이엔에프테크놀로지,102710,2016/12,1.4,1.92,5.12,12.19,3.34,4.56,12.53,6.66,3.3,2.04
(주)이엔에프테크놀로지,102710,2017/12,1.44,1.93,5.59,12.34,3.63,4.79,14.95,6.64,3.18,2.21
(주)이엔에프테크놀로지,102710,2018/12,1.43,1.86,6.13,14.19,3.87,5.31,14.31,6.5,2.9,2.39
(주)이엔에프테크놀로지,102710,2019/12,1.33,1.76,5.43,16.05,3.61,5.1,12.32,6.44,2.74,2.24
(주)이엔에프테크놀로지,102710,2020/12,1.14,1.54,4.41,16.36,3.32,4.96,10.08,6.84,2.48,2.03
(주)이엔에프테크놀로지,102710,2021/12,1.08,1.57,3.53,14.11,3.25,5.04,9.14,6.97,2.44,1.91
(주)이엔에프테크놀로지,102710,2022/12,1.19,1.82,3.43,16.67,3.27,5.32,8.5,7.48,2.79,2
(주)이엔코퍼레이션,066980,2011/12,0.78,1.38,1.83,4.66,2.17,2.55,14.56,3.62,3,1.08
(주)이엔코퍼레이션,066980,2012/12,0.8,1.52,1.68,5.73,1.75,1.96,16.21,4.06,2.34,0.97
(주)이엔코퍼레이션,066980,2013/12,0.84,1.55,1.85,11.82,1.6,1.75,19.86,4.91,2.43,1.08
(주)이엔코퍼레이션,066980,2014/12,0.65,1,1.85,16.27,1.44,1.54,21.74,5.04,1.98,0.99
(주)이엔코퍼레이션,066980,2015/12,0.47,0.59,2.26,18.75,1.22,1.24,63.47,7.47,1.51,0.82
(주)이엔코퍼레이션,066980,2016/12,0.21,0.26,0.97,45.55,0.86,0.86,0,12.25,1.5,0.49
(주)이엔코퍼레이션,066980,2017/12,0.18,0.23,0.81,2012.76,1.1,1.1,0,26.19,2.31,0.51
(주)이엔코퍼레이션,066980,2018/12,0.14,0.19,0.53,0,0.84,0.84,0,30.05,3.78,0.44
(주)이엔코퍼레이션,066980,2019/12,0.11,0.17,0.36,0,0.72,0.72,0,30.23,12.58,0.4
(주)이엔코퍼레이션,066980,2020/12,0.11,0.15,0.38,0,0.28,0.28,0,44.34,6.54,0.22
(주)이엔코퍼레이션,066980,2021/12,0.07,0.11,0.18,0,0.2,0.2,0,45.55,7.62,0.11
(주)이엔코퍼레이션,066980,2022/12,0.04,0.06,0.1,0,0.35,0.35,0,44.44,5.19,0.08
(주)이엘피,063760,2014/12,,,,,,,,,,
(주)이엘피,063760,2015/12,,,,,,,,,,
(주)이엘피,063760,2016/12,0.84,1.19,2.82,11.13,1.48,1.8,8.48,2.7,2.55,1.14
(주)이엘피,063760,2017/12,0.94,1.14,5.22,22.83,1.43,1.63,11.6,3.79,3.79,1.2
(주)이엘피,063760,2018/12,0.74,0.84,5.98,20.56,1,1.11,10.28,4.17,5.63,0.86
(주)이엘피,063760,2019/12,0.49,0.55,4.48,15.23,0.64,0.7,7.31,3.53,6.17,0.57
(주)이엘피,063760,2020/12,0.34,0.37,4.38,24.5,0.5,0.56,4.67,2.46,4.46,0.46
(주)이엘피,063760,2021/12,0.3,0.34,2.49,29.88,0.54,0.62,3.95,2.52,2.31,0.48
(주)이엘피,063760,2022/12,0.22,0.27,1.22,33.31,0.54,0.63,3.98,3.18,0.82,0.44
(주)이엠네트웍스,087730,2011/12,1.36,1.74,6.22,25.17,2.68,3.97,8.24,7.23,4.78,1.99
(주)이엠네트웍스,087730,2012/12,1.78,2.45,6.47,30.78,3.12,4.36,10.92,9.31,7.93,2.23
(주)이엠네트웍스,087730,2013/12,1.57,2.2,5.45,24.42,2.4,3.14,10.12,7.47,9.21,1.77
(주)이엠네트웍스,087730,2014/12,1.42,2.09,4.43,28.26,2.51,3.21,11.51,7.41,4.8,1.75
(주)이엠네트웍스,087730,2015/12,1.02,1.59,2.87,36.15,1.98,2.49,9.75,7.04,2.73,1.44
(주)이엠네트웍스,087730,2016/12,0.8,1.25,2.19,35.23,1.54,1.89,8.48,6.58,2.17,1.22
(주)이엠네트웍스,087730,2017/12,0.78,1.22,2.14,30.72,1.64,1.99,9.35,6.79,2.01,1.24
(주)이엠네트웍스,087730,2018/12,0.28,0.65,0.49,27.12,0.47,0.5,8.67,6.76,1.63,0.26
(주)이엠네트웍스,087730,2019/12,0.2,0.79,0.27,20.19,0.33,0.39,2,6,1.09,0.16
(주)이엠네트웍스,087730,2020/12,0.38,0,0.38,25.93,0.63,0.98,1.78,8.42,1.34,0.25
(주)이엠넷,123570,2011/12,0.69,1.31,1.47,0,0.91,0.91,0,8.63,5.78,0.6
(주)이엠넷,123570,2012/12,0.63,1.08,1.49,0,0.8,0.8,0,8.5,4.48,0.55
(주)이엠넷,123570,2013/12,0.5,0.9,1.14,0,0.66,0.66,0,7.85,3,0.46
(주)이엠넷,123570,2014/12,0.35,0.59,0.84,0,0.46,0.46,0,7.64,2.09,0.34
(주)이엠넷,123570,2015/12,0.37,0.55,1.17,0,0.59,0.59,0,9.95,1.96,0.44
(주)이엠넷,123570,2016/12,0.38,0.52,1.44,0,0.71,0.71,0,7.46,1.89,0.55
(주)이엠넷,123570,2017/12,0.36,0.49,1.4,0,0.62,0.62,0,5.94,1.96,0.49
(주)이엠넷,123570,2018/12,0.35,0.47,1.3,0,0.54,0.54,0,7,2.16,0.42
(주)이엠넷,123570,2019/12,0.35,0.48,1.34,0,0.55,0.55,0,8.72,2.48,0.43
(주)이엠넷,123570,2020/12,0.33,0.46,1.19,0,0.53,0.53,0,6.16,2.59,0.4
(주)이엠넷,123570,2021/12,0.34,0.48,1.14,0,0.49,0.49,0,6,3.19,0.37
(주)이엠넷,123570,2022/12,0.27,0.38,0.97,0,0.38,0.38,0,5.37,2.78,0.29
(주)이엠앤아이,083470,2011/12,1.04,3.71,1.44,4.77,1.69,1.77,40.11,2.19,6.23,0.8
(주)이엠앤아이,083470,2012/12,1.04,2.67,1.7,5.87,1.73,1.78,58.92,2.18,5.88,0.87
(주)이엠앤아이,083470,2013/12,1.58,2.92,3.46,10.05,2.53,2.73,33.99,3.32,11.25,1.48
(주)이엠앤아이,083470,2014/12,1.25,2.07,3.17,9,1.97,2.11,30.13,2.5,11.34,1.26
(주)이엠앤아이,083470,2015/12,0.89,1.44,2.36,9.18,1.6,1.65,48.96,1.94,8.94,1.02
(주)이엠앤아이,083470,2016/12,0.85,1.43,2.07,8.99,1.54,1.58,62.49,1.9,9.9,0.95
(주)이엠앤아이,083470,2017/12,0.78,1.5,1.61,7.74,1.28,1.31,53.59,1.74,9.27,0.74
(주)이엠앤아이,083470,2018/12,0.78,0,0.77,6.1,1.33,1.38,42.51,2.2,5.81,0.5
(주)이엠앤아이,083470,2019/12,0.11,0,0.05,0.41,0.25,0.26,268.97,1.21,0.5,0.06
(주)이엠앤아이,083470,2020/12,0.32,0.75,0.56,2.15,0.69,0.7,35.24,1.47,4.44,0.31
(주)이엠앤아이,083470,2021/12,1.24,3.42,1.95,7.08,2.45,2.59,45.97,5.34,15.3,1.1
(주)이엠앤아이,083470,2022/12,1.92,3.7,3.97,11.41,2.84,2.97,63.57,11.31,41.02,1.68
(주)이엠텍,091120,2011/12,1.51,3.01,3.03,5.12,2.29,2.96,10.08,4.44,8.97,1.33
(주)이엠텍,091120,2012/12,2.73,5.27,5.68,8.53,3.67,4.23,27.65,8.74,22.85,2.23
(주)이엠텍,091120,2013/12,1.77,2.73,5.01,9.2,2.39,2.6,29.75,5.92,11.33,1.71
(주)이엠텍,091120,2014/12,1.16,1.57,4.36,12.66,1.64,1.77,21.86,4.63,6.31,1.3
(주)이엠텍,091120,2015/12,0.98,1.3,4.04,8.69,1.36,1.46,20.87,4.17,6.24,1.08
(주)이엠텍,091120,2016/12,1.08,1.39,4.84,8.33,1.54,1.64,27.05,3.4,6.12,1.24
(주)이엠텍,091120,2017/12,0.96,1.19,5.11,8.54,1.61,1.73,22.02,2.86,4.9,1.26
(주)이엠텍,091120,2018/12,1.4,1.79,6.4,11.79,2.78,3.12,25.38,4.27,9.13,1.96
(주)이엠텍,091120,2019/12,0.93,1.16,4.58,9.6,2.01,2.27,17.64,3.02,6.19,1.41
(주)이엠텍,091120,2020/12,1.09,1.36,5.44,14.59,2.35,2.57,27.67,3.9,7.11,1.82
(주)이엠텍,091120,2021/12,1.14,1.54,4.42,11.34,2.26,2.44,30.68,4.02,8.95,1.74
(주)이엠텍,091120,2022/12,0.98,1.38,3.34,11.8,1.8,1.95,23.78,3.71,5.43,1.41
(주)이오테크닉스,039030,2011/12,0.63,0.85,2.41,7.17,0.96,1.19,4.99,1.74,3.39,0.69
(주)이오테크닉스,039030,2012/12,0.75,1.06,2.52,8.9,1.2,1.54,5.41,2.11,3.23,0.82
(주)이오테크닉스,039030,2013/12,0.68,0.99,2.18,9.92,1.08,1.46,4.14,1.74,2.87,0.73
(주)이오테크닉스,039030,2014/12,0.79,1.08,2.94,14.13,1.19,1.66,4.18,2.08,3.68,0.85
(주)이오테크닉스,039030,2015/12,0.65,0.82,3.31,11.03,0.98,1.4,3.28,1.88,3.22,0.76
(주)이오테크닉스,039030,2016/12,0.76,0.95,3.8,8.99,1.16,1.67,3.81,2.25,3.9,0.89
(주)이오테크닉스,039030,2017/12,0.95,1.21,4.37,9.65,1.49,2.11,5.08,2.91,4.36,1.11
(주)이오테크닉스,039030,2018/12,0.7,0.85,4.09,10.1,1.15,1.63,3.94,2.34,2.66,0.9
(주)이오테크닉스,039030,2019/12,0.48,0.55,3.38,7.34,0.82,1.26,2.36,2.1,1.73,0.66
(주)이오테크닉스,039030,2020/12,0.75,0.89,4.79,9.48,1.35,2.15,3.61,4.55,3.04,1.05
(주)이오테크닉스,039030,2021/12,0.77,0.92,4.65,10.05,1.32,2.03,3.74,3.92,3.62,1.03
(주)이오테크닉스,039030,2022/12,0.78,0.92,5.08,11.96,1.23,1.87,3.57,3.86,4.24,0.99
(주)이즈미디어,181340,2011/12,,,,,,,,,,
(주)이즈미디어,181340,2012/12,,,,,,,,,,
(주)이즈미디어,181340,2013/12,,,,,,,,,,
(주)이즈미디어,181340,2014/12,0.96,2,1.83,10.69,1.64,1.92,11.5,3.57,2.61,1.03
(주)이즈미디어,181340,2015/12,1.08,2.44,1.94,9.92,1.84,2.12,14.04,3.41,3.04,1.12
(주)이즈미디어,181340,2016/12,0.88,2.12,1.49,5.69,1.37,1.59,10.13,2.44,2.87,0.83
(주)이즈미디어,181340,2017/12,0.76,1.59,1.45,4.06,1.07,1.35,5.21,2.72,3.11,0.69
(주)이즈미디어,181340,2018/12,1.12,2.2,2.28,5.73,1.49,1.99,5.98,3.5,5.54,0.98
(주)이즈미디어,181340,2019/12,0.91,1.84,1.78,5.81,1.23,1.58,5.42,2.78,4.56,0.79
(주)이즈미디어,181340,2020/12,0.36,0.83,0.63,3.32,0.5,0.67,2.05,2.27,1.48,0.31
(주)이즈미디어,181340,2021/12,0.8,2.68,1.13,7.49,1.33,2.19,3.36,5.82,2.54,0.65
(주)이즈미디어,181340,2022/12,0.76,2.14,1.17,11.29,1.48,2.23,4.37,5.83,2.18,0.68
(주)이지,037370,2011/12,0.76,0.81,12.32,41.11,2.05,2.47,12.16,7.66,17.17,1.78
(주)이지,037370,2012/12,0.89,1.05,5.71,47.54,2.85,3.58,14.14,7.81,4.43,2.22
(주)이지,037370,2013/12,0.94,1.19,4.5,36.12,3.65,6.01,9.32,9.44,2.92,2.35
(주)이지,037370,2014/12,1.02,1.28,4.94,38.39,3.45,6.2,7.79,9.76,3.3,2.12
(주)이지,037370,2015/12,1.03,1.39,3.99,9.64,2.97,5.21,6.89,9.76,3.64,1.76
(주)이지,037370,2016/12,1.02,1.41,3.63,6.62,2.77,4.48,7.24,8.62,3.73,1.61
(주)이지,037370,2017/12,1.23,1.72,4.32,8.64,3.22,4.33,12.62,6.19,3.8,1.9
(주)이지,037370,2018/12,1.14,1.81,3.1,7.99,3.04,3.56,20.48,4.74,2.44,1.66
(주)이지,037370,2019/12,0.7,1.27,1.56,7.09,2.53,2.88,20.67,4.01,1.11,1.21
(주)이지,037370,2020/12,0.51,1.02,1.02,5.71,2.16,2.34,28.33,3.35,0.74,0.91
(주)이지,037370,2021/12,0.99,1.68,2.39,12.04,3.34,3.58,48.77,7.17,2.05,1.71
(주)이지,037370,2022/12,0.58,0.8,2.16,8.81,1.64,1.81,17.16,5.59,2.92,1.09
(주)이지바이오,353810,2020/12,,,,,,,,,,
(주)이지바이오,353810,2021/12,1.17,3.03,1.9,13.6,2.66,4.25,7.08,8.13,4.26,1.16
(주)이지바이오,353810,2022/12,1.1,3.14,1.69,13.36,2.07,2.95,6.97,8.07,4.77,1.01
(주)이지트로닉스,377330,2015/12,,,,,,,,,,
(주)이지트로닉스,377330,2016/12,,,,,,,,,,
(주)이지트로닉스,377330,2017/12,,,,,,,,,,
(주)이지트로닉스,377330,2018/12,,,,,,,,,,
(주)이지트로닉스,377330,2019/12,,,,,,,,,,
(주)이지트로닉스,377330,2020/12,0.45,0.78,1.05,12.93,1.01,1.35,4.05,5.29,0.87,0.64
(주)이지트로닉스,377330,2021/12,0.5,0.9,1.14,11.14,1.05,1.46,3.77,4.77,1.02,0.66
(주)이지트로닉스,377330,2022/12,0.41,0.54,1.68,10.41,0.69,0.88,3.25,2.62,1.19,0.55
(주)이지홀딩스,035810,2011/12,0.34,0.65,0.73,17.79,1.24,1.45,8.49,6.1,3.48,0.53
(주)이지홀딩스,035810,2012/12,0.43,0.81,0.93,20.48,1.81,2.24,9.29,7.66,4.56,0.69
(주)이지홀딩스,035810,2013/12,0.36,0.65,0.82,16.65,1.3,1.55,8.06,6.59,4.19,0.57
(주)이지홀딩스,035810,2014/12,0.36,0.64,0.85,16.97,1.03,1.15,9.47,7.22,4.73,0.53
(주)이지홀딩스,035810,2015/12,0.35,0.58,0.91,17.67,1.14,1.29,9.77,7.97,4.76,0.57
(주)이지홀딩스,035810,2016/12,0.34,0.54,0.94,17.65,1.46,1.73,9.48,8.79,4.57,0.66
(주)이지홀딩스,035810,2017/12,0.35,0.53,1.08,16.57,1.69,2.04,9.61,8.66,4.4,0.73
(주)이지홀딩스,035810,2018/12,0.35,0.55,0.96,17.19,1.66,1.97,10.49,8.15,4.39,0.7
(주)이지홀딩스,035810,2019/12,0.33,0.52,0.88,17.48,1.57,1.87,9.66,7.56,4,0.64
(주)이지홀딩스,035810,2020/12,0.13,0.19,0.41,9.06,0.93,1.17,4.57,4.47,2.33,0.32
(주)이지홀딩스,035810,2021/12,0.21,0.32,0.65,35.7,1.72,2.01,12.24,17.32,11.92,0.64
(주)이지홀딩스,035810,2022/12,0.22,0.33,0.67,41.67,1.1,1.21,11.85,14.6,14.8,0.52
(주)이큐셀,160600,2011/12,,,,,,,,,,
(주)이큐셀,160600,2012/12,,,,,,,,,,
(주)이큐셀,160600,2013/12,0.59,1.91,0.85,24.34,1.47,1.59,19.53,10.09,1.92,0.67
(주)이큐셀,160600,2014/12,1.04,2.82,1.64,36.73,2.53,2.67,47.93,19.45,3.21,1.22
(주)이큐셀,160600,2015/12,1.32,2.47,2.86,13.34,2.32,2.41,61.84,13.59,5.38,1.37
(주)이큐셀,160600,2016/12,1.21,2.05,2.94,10.19,1.88,1.99,33.9,14.16,6.53,1.28
(주)이큐셀,160600,2017/12,0.97,1.7,2.28,11.84,1.61,1.7,31.59,8.07,5.9,1.11
(주)이큐셀,160600,2018/12,1.55,2.92,3.32,9.85,2.54,3.14,13.24,7.23,14.01,1.53
(주)이큐셀,160600,2019/12,1.21,3.22,1.93,6.59,2.08,2.71,9.02,5.92,16.01,1.02
(주)이큐셀,160600,2021/06,1.47,2.52,3.53,7.68,2.02,2.22,21.69,3.3,62.49,1.3
(주)이큐셀,160600,2022/12,0.46,1.27,0.73,1.85,0.65,1.23,1.38,9.67,2.37,0.34
(주)이크레더블,092130,2011/09,0.7,0.79,5.85,347.5,0.94,0.94,0,57.41,6.02,0.82
(주)이크레더블,092130,2012/09,0.65,0.77,4.36,254.28,0.83,0.83,0,81.65,6.43,0.7
(주)이크레더블,092130,2013/12,0.55,0.65,3.85,98.41,0.73,0.73,0,80.36,5.89,0.61
(주)이크레더블,092130,2014/12,0.56,0.66,3.95,128.56,0.74,0.74,0,88.62,6.35,0.62
(주)이크레더블,092130,2015/12,0.68,0.79,4.7,270.8,0.87,0.87,0,21.19,8.45,0.73
(주)이크레더블,092130,2016/12,0.76,0.9,4.89,899.37,0.95,0.95,0,11.44,10.44,0.79
(주)이크레더블,092130,2017/12,0.74,0.88,4.63,0,0.89,0.89,0,10.28,11.38,0.75
(주)이크레더블,092130,2018/12,0.72,0.86,4.66,0,0.87,0.87,0,11.02,12.82,0.73
(주)이크레더블,092130,2019/12,0.72,0.85,4.73,0,0.87,0.87,0,10.19,11.5,0.73
(주)이크레더블,092130,2020/12,0.7,0.82,4.72,0,0.84,0.84,0,11.08,13.11,0.72
(주)이크레더블,092130,2021/12,0.69,0.81,4.62,0,0.8,0.8,0,12.53,20.58,0.69
(주)이크레더블,092130,2022/12,0.79,0.95,4.64,0,0.92,0.92,0,13.37,23.21,0.77
(주)이푸른,185280,2011/12,,,,,,,,,,
(주)이푸른,185280,2012/12,,,,,,,,,,
(주)이푸른,185280,2013/12,,,,,,,,,,
(주)이푸른,185280,2014/12,,,,,,,,,,
(주)이푸른,185280,2015/12,,,,,,,,,,
(주)이퓨쳐,134060,2011/12,0.47,0.58,2.38,7.52,0.56,0.69,3.06,1.74,6.01,0.51
(주)이퓨쳐,134060,2012/12,0.39,0.45,2.84,9.31,0.54,0.69,2.57,2.02,2.65,0.5
(주)이퓨쳐,134060,2013/12,0.43,0.51,2.68,10.54,0.65,0.83,3.04,2.24,2.65,0.58
(주)이퓨쳐,134060,2014/12,0.4,0.47,2.62,12.46,0.64,0.8,3.31,1.99,2.61,0.57
(주)이퓨쳐,134060,2015/12,0.38,0.44,2.76,13.27,0.65,0.81,3.37,1.85,2.53,0.6
(주)이퓨쳐,134060,2016/12,0.42,0.51,2.33,9.36,0.74,0.93,3.51,1.96,2.95,0.64
(주)이퓨쳐,134060,2017/12,0.42,0.51,2.27,9.42,0.76,0.97,3.51,2.05,3.03,0.67
(주)이퓨쳐,134060,2018/12,0.49,0.59,2.87,13.79,0.86,1.03,5.11,2.39,3.55,0.78
(주)이퓨쳐,134060,2019/12,0.49,0.61,2.55,11.99,0.81,0.93,6.49,2.34,3.94,0.72
(주)이퓨쳐,134060,2020/12,0.48,0.59,2.62,17.59,0.75,0.83,7.82,2.23,4.01,0.67
(주)이퓨쳐,134060,2021/12,0.49,0.58,3.21,34.25,0.7,0.76,8.56,2.64,4.1,0.64
(주)이퓨쳐,134060,2022/12,0.47,0.54,3.69,26.33,0.66,0.72,7.89,3.09,3.49,0.62
(주)인바디,041830,2011/12,0.61,0.61,55.27,0,0.89,1.01,7.22,7.05,3.83,0.87
(주)인바디,041830,2012/12,0.53,0.54,54.11,0,0.79,0.89,7.37,6.44,3.2,0.78
(주)인바디,041830,2013/12,0.57,0.57,36.89,0,0.94,1.05,8.7,7.01,2.33,0.91
(주)인바디,041830,2014/12,0.67,0.68,27.16,232.91,1.14,1.27,10.91,7.98,2.33,1.09
(주)인바디,041830,2015/12,0.76,0.79,17.42,327.75,1.22,1.39,9.8,7.07,2.73,1.14
(주)인바디,041830,2016/12,0.7,0.73,16.67,0,1.12,1.28,8.72,5.38,2.41,1.05
(주)인바디,041830,2017/12,0.69,0.71,26.4,0,1.1,1.24,10.1,4.96,2.36,1.06
(주)인바디,041830,2018/12,0.61,0.63,18.88,0,1.23,1.44,8.26,4.15,1.39,1.15
(주)인바디,041830,2019/12,0.54,0.56,13.36,8264.21,1.29,1.63,6.17,3.77,1.06,1.18
(주)인바디,041830,2020/12,0.49,0.51,13.62,707.25,1.04,1.26,5.91,3.61,1.12,0.97
(주)인바디,041830,2021/12,0.54,0.56,14.79,969.62,1.09,1.28,7.46,4.43,1.36,1.02
(주)인바디,041830,2022/12,0.56,0.58,12.64,6223.77,1.05,1.26,6.47,4.46,1.56,0.97
(주)인벤티지랩,389470,2020/12,,,,,,,,,,
(주)인벤티지랩,389470,2021/12,0.06,0.07,0.36,0,0.08,0.08,26.08,1.08,0.22,0.08
(주)인벤티지랩,389470,2022/12,0.11,0.13,0.77,0,0.16,0.16,36.73,4.2,0.47,0.14
(주)인산가,062580,2011/12,,,,,,,,,,
(주)인산가,062580,2012/12,,,,,,,,,,
(주)인산가,062580,2013/12,,,,,,,,,,
(주)인산가,062580,2014/12,,,,,,,,,,
(주)인산가,062580,2015/12,,,,,,,,,,
(주)인산가,062580,2016/12,1.12,2.57,1.99,26.4,2.22,3.52,6.04,48.11,2.9,1.45
(주)인산가,277410,2017/12,,,,,,,,,,
(주)인산가,062580,2017/12,1.07,2.33,1.97,38.08,2.11,3.27,5.93,48.71,2.9,1.36
(주)인산가,277410,2018/12,0.78,1.09,2.76,85.79,1.6,2.18,5.98,32.1,2.1,1.08
(주)인산가,277410,2019/12,0.65,0.98,1.95,67.36,1.24,1.62,5.26,30.82,1.78,0.92
(주)인산가,277410,2020/12,0.56,0.98,1.31,51.77,1.17,1.54,4.9,32.03,1.28,0.79
(주)인산가,277410,2021/12,0.53,0.96,1.17,47.57,1.19,1.53,5.3,27.16,1.1,0.8
(주)인산가,277410,2022/12,0.4,0.69,0.94,40.71,1.01,1.43,3.48,23.37,0.74,0.72
(주)인성정보,033230,2011/12,1.19,2.6,2.21,7.28,2.92,4.01,10.75,4.47,6.06,1.32
(주)인성정보,033230,2012/12,1.29,3.06,2.22,5.97,2.61,3.64,9.17,4.07,7.63,1.24
(주)인성정보,033230,2013/12,1.2,2.79,2.1,4.96,2.21,3.21,7.07,3.57,8.36,1.1
(주)인성정보,033230,2014/12,1.17,2.99,1.92,5.26,2.01,2.77,7.35,3.15,9.13,1
(주)인성정보,033230,2015/12,1.16,3.68,1.7,5.59,1.91,2.41,9.22,3,9.61,1
(주)인성정보,033230,2016/12,1.12,3.26,1.7,5.74,2.01,2.41,12.16,3.15,8.95,1.03
(주)인성정보,033230,2017/12,1.06,2.3,1.96,7.22,2.21,2.62,14.09,3.27,7.99,1.08
(주)인성정보,033230,2018/12,1.21,2.46,2.39,11.11,2.66,3.14,17.48,4.01,9.33,1.4
(주)인성정보,033230,2019/12,1.01,2.43,1.72,7.53,2,2.38,12.59,3.25,8.86,1.06
(주)인성정보,033230,2020/12,1.05,2.55,1.78,7.36,2.05,2.46,12.34,3.5,9.81,1.05
(주)인성정보,033230,2021/12,0.98,1.83,2.13,5.97,2.05,2.62,9.4,3.46,11.44,1.13
(주)인성정보,033230,2022/12,1.17,1.93,2.97,5.55,2.39,3.48,7.7,4.24,19.36,1.44
(주)인스프리트,073130,2011/12,0.83,2.75,1.19,4.56,1.54,1.62,29.87,2.46,17.48,0.8
(주)인지디스플레이,037330,2011/12,1.14,1.95,2.77,8.12,2.59,2.68,86.05,8.13,3.14,1.4
(주)인지디스플레이,037330,2012/12,0.68,0.94,2.45,9.06,1.53,1.56,98.31,8.7,1.98,0.98
(주)인지디스플레이,037330,2013/12,0.56,0.72,2.55,12.13,1.51,1.6,26.64,11.42,1.62,0.98
(주)인지디스플레이,037330,2014/12,0.74,1,2.86,14.35,2.29,2.65,16.67,18.14,2.27,1.31
(주)인지디스플레이,037330,2015/12,0.61,0.84,2.19,14.73,1.7,1.93,13.69,14.9,2.01,1.06
(주)인지디스플레이,037330,2016/12,0.52,0.72,1.83,13.7,1.37,1.45,27.59,7.11,1.89,0.92
(주)인지디스플레이,037330,2017/12,0.6,0.82,2.2,9.46,1.67,1.72,55.41,7.54,2.2,1.02
(주)인지디스플레이,037330,2018/12,0.68,0.89,2.76,12.77,1.92,1.99,55.7,10.47,2.54,1.21
(주)인지디스플레이,037330,2019/12,0.54,0.99,1.18,6.78,1.77,1.92,21.96,6.09,1.29,0.75
(주)인지디스플레이,037330,2020/12,0.86,1.96,1.52,7.9,3.45,3.96,26.61,9.21,1.61,1.13
(주)인지디스플레이,037330,2021/12,0.81,1.87,1.42,8.3,3.86,4.6,24.01,8.19,1.42,1.15
(주)인지디스플레이,037330,2022/12,0.89,2.11,1.53,10.53,3.94,4.66,25.37,8.04,1.58,1.23
(주)인지소프트,100030,2011/12,0.37,0.39,5.92,0,0.61,0.61,0,4.33,28.49,0.57
(주)인지소프트,100030,2012/12,0.36,0.38,7.4,0,0.83,0.83,0,6.34,36.47,0.75
(주)인지소프트,100030,2013/12,0.4,0.42,6.95,0,0.84,0.84,0,10.6,57.74,0.75
(주)인지소프트,100030,2014/12,0.23,0.24,5.06,0,0.49,0.49,0,7.17,40.68,0.45
(주)인지소프트,100030,2015/12,0.17,0.17,5.19,0,0.36,0.36,0,6.25,38.3,0.34
(주)인지소프트,100030,2016/12,0.2,0.21,6.55,0,0.45,0.45,0,6.22,57.18,0.42
(주)인지소프트,100030,2017/12,0.2,0.2,6.41,0,0.56,0.56,0,4.3,71.71,0.51
(주)인지소프트,100030,2018/12,0.17,0.18,4.67,0,0.5,0.5,0,3.58,69.28,0.46
(주)인지소프트,100030,2019/12,0.18,0.19,4.4,0,0.49,0.49,0,6.96,93.89,0.45
(주)인지소프트,100030,2020/12,0.14,0.18,0.62,0,0.41,0.41,0,17.72,5.27,0.26
(주)인지소프트,100030,2021/12,0.12,0.18,0.38,357.46,0.38,0.38,0,24.91,3.77,0.2
(주)인지소프트,100030,2022/12,0.21,0.27,0.92,44.84,0.57,0.57,0,11.43,6.71,0.37
(주)인콘,083640,2011/12,0.78,1.12,2.61,13.96,1.74,2.4,6.33,6.03,2.14,1.08
(주)인콘,083640,2012/12,1.03,1.41,3.84,12.9,2.32,3.33,7.62,6.44,2.97,1.49
(주)인콘,083640,2013/12,1.11,1.44,4.87,12.45,2.15,2.85,8.76,6.04,3.39,1.62
(주)인콘,083640,2014/12,0.89,1.11,4.52,13.8,1.52,1.82,9.16,5.29,3.19,1.21
(주)인콘,083640,2015/12,0.71,0.83,4.8,15.49,1.09,1.22,9.65,5.27,3.3,0.89
(주)인콘,083640,2016/12,0.67,0.76,6.02,17.97,0.97,1.06,10.84,6.1,3.7,0.84
