회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
(주)지성이씨에스,138290,2014/12,,,,,,,,,,,,,,,
(주)지성이씨에스,138290,2015/12,,,,,,,,,,,,,,,
(주)지성이씨에스,138290,2016/12,,,,,,,,,,,,,,,
(주)지성이씨에스,138290,2017/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2014/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2015/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2016/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2017/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2018/12,,,,,,,,,,,,,,,
(주)지씨셀,144510,2019/12,24.88,-3.86,-3.28,-5.17,75.12,105.62,0.01,-4.05,0,-0.85,-2.59,5485.58,-216,21.13,-308.33
(주)지씨셀,144510,2020/12,27.22,4.79,5.67,9.12,72.78,92.48,0.01,5.5,0,-0.16,-0.56,8107.06,394,861.68,609.49
(주)지씨셀,144510,2021/12,40.82,17.86,4.66,6.15,59.18,78.41,0,4.68,0,0.13,0.13,15947.43,2785,2265.27,3443.51
(주)지씨셀,144510,2022/12,41.06,10.24,3.66,4.76,58.94,81.25,0,3.9,0,0.83,1.22,14943.98,1664,4203.4,2802.58
(주)지아이바이오,035450,2011/12,21.03,-254.69,-59.56,-95.12,78.97,125.36,0,-58.66,0,2.11,2.73,114.51,-347,-73.88,-29.03
(주)지아이바이오,035450,2012/12,58.63,-18.55,-12.33,-21.25,41.37,101.21,0.03,-9.95,0,2.75,7.88,267.71,-49,-17.29,-3.23
(주)지아이이노베이션,358570,2019/12,,,,,,,,,,,,,,,
(주)지아이이노베이션,358570,2020/12,,,,,,,,,,,,,,,
(주)지아이이노베이션,358570,2021/12,,,,,,,,,,,,,,,
(주)지아이이노베이션,358570,2022/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2017/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2018/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2019/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2020/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2021/12,,,,,,,,,,,,,,,
(주)지아이텍,382480,2022/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2012/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2013/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2014/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2015/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2016/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2017/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2018/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2019/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2020/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2021/12,,,,,,,,,,,,,,,
(주)지앤비에스엔지니어링,382800,2022/12,,,,,,,,,,,,,,,
(주)지앤에스티,036920,2011/12,20.53,-32.46,-31.56,-56.78,79.47,126.6,0,-30.65,0,0.7,1.88,532.35,-161,-52.45,-139.45
(주)지앤에스티,036920,2012/12,,,,,,,,,,,,,,,
(주)지어소프트,051160,2011/12,14.62,-25.22,-26.55,-53.38,85.38,123.89,0,-27.14,0,-0.45,-1.18,4127.61,-1063,-69.47,-890.36
(주)지어소프트,051160,2012/12,7.81,0.05,0.06,0.11,92.19,107.31,0.01,-0.34,0,-0.32,-0.86,3263.34,2,-229.16,-238.51
(주)지어소프트,051160,2013/12,5.35,-14.68,-17.5,-32.17,94.65,116.05,0.03,-17.49,0,0,0.01,3059.07,-426,-34.56,-490.89
(주)지어소프트,051160,2014/12,18.11,-6.6,-7.96,-13.8,81.89,101.93,0.11,-7.56,0,0.32,0.77,2974.98,-145,-132.92,-57.42
(주)지어소프트,051160,2015/12,17.21,-6.01,-8.49,-15.19,82.79,101.49,0.06,-7.6,0,0.6,1.73,3144.63,-139,-173.74,-46.97
(주)지어소프트,051160,2016/12,12.18,-9.04,-26.16,-65.28,87.82,101.86,0.08,-25.63,0,0.17,0.85,6208.58,-443,286.75,-115.78
(주)지어소프트,051160,2017/12,17.62,-1.39,-5.03,-18.63,82.38,99.11,0.05,-4.43,0,0.16,0.82,7836.78,-95,-14.28,69.96
(주)지어소프트,051160,2018/12,22.03,0.74,3.52,12.42,77.97,99.11,0.16,3.87,0,0.07,0.5,9545.56,67,264.14,85.09
(주)지어소프트,051160,2019/12,24.58,-0.93,-4.14,-19.38,75.42,100.08,0.39,-3.44,0,0.16,0.95,10948.31,-110,608.4,-8.89
(주)지어소프트,051160,2020/12,26.43,3.76,12.95,55.83,73.57,96.14,0.31,14.53,0,0.47,2,17763.14,529,1750.85,685.72
(주)지어소프트,051160,2021/12,25.65,2.11,4.76,14.35,74.35,98.24,0.3,6.76,0,0.89,3.25,25977.03,468,1212.15,457.02
(주)지어소프트,051160,2022/12,25.63,-0.97,-1.69,-2.57,74.37,100.68,0.25,-1.47,0,0.12,0.48,29544.36,-167,982.09,-200.05
(주)지에스이,053050,2011/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2012/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2013/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2014/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2015/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2016/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2017/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2018/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2019/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2020/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2021/12,,,,,,,,,,,,,,,
(주)지에스이,053050,2022/12,,,,,,,,,,,,,,,
(주)지에스홈쇼핑,028150,2011/12,77.73,21.73,22.45,38.84,22.27,89.93,10.94,20.08,0,-2.63,-5.84,140436.23,0,1922.81,14739.69
(주)지에스홈쇼핑,028150,2012/12,79.96,10.4,10.53,16.54,20.04,87.07,12.27,8.21,0,-2.61,-6.37,156148.25,16842,23361.38,20183.66
(주)지에스홈쇼핑,028150,2013/12,87.71,11.61,10.9,16.65,12.29,85.35,13.69,8.88,0,-2.53,-5.87,159865.64,19494,26256.78,23427.48
(주)지에스홈쇼핑,028150,2014/12,87.19,10.54,9.25,13.78,12.81,87.35,16.01,7.58,0,-2.18,-5.08,165415.75,18278,26763.87,20924.72
(주)지에스홈쇼핑,028150,2015/12,85.32,6.98,6.19,8.78,14.68,90.58,16.21,4.93,0,-1.57,-4.3,171039.76,12614,7142.7,16106.51
(주)지에스홈쇼핑,028150,2016/12,87.11,9.64,8.15,11.19,12.89,88.49,12.3,7.12,0,-1.37,-3.79,167278.46,17195,29287.7,19260.4
(주)지에스홈쇼핑,028150,2017/12,89.35,9.46,7.38,10.1,10.65,86.99,11.44,6.47,0,-1.34,-3.39,165529.62,16677,10816.21,21530.29
(주)지에스홈쇼핑,028150,2018/12,72.57,12.13,9.5,12.46,27.43,87.61,5.6,8.57,0,-1.37,-3.95,168288.56,21838,6974.01,20850.19
(주)지에스홈쇼핑,028150,2019/12,65.66,8.92,7.73,9.81,34.34,90.16,3.89,6.92,0,-1.07,-3.81,187483.24,18339,14266.75,18457.26
(주)지에스홈쇼핑,028150,2020/12,70,10.04,8.27,10.48,30,87.4,4.68,7.81,0,-0.64,-2.2,189815.5,20987,26482.59,23910.74
(주)지엔씨에너지,119850,2011/12,12.39,4.3,5.07,14.53,87.61,91.97,0.02,6.83,0,1.55,2.79,18829.65,859,639.89,1553.9
(주)지엔씨에너지,119850,2012/12,11.72,6.12,6.4,17.05,88.28,93.2,0.01,7.97,0,1.57,2.48,19211.76,1153,1097.66,1306.61
(주)지엔씨에너지,119850,2013/12,13.1,6.38,6.88,13.58,86.9,91.47,0.05,7.63,0,0.73,1.48,21210.03,759,2460.78,1809.01
(주)지엔씨에너지,119850,2014/12,,,,,,,,,,,,,,,
(주)지엔씨에너지,119850,2015/12,,,,,,,,,,,,,,,
(주)지엔씨에너지,119850,2016/12,,,,,,,,,,,,,,,
(주)지엔씨에너지,119850,2017/12,11.55,6.03,5.1,8.74,88.45,93.07,0.04,5.17,0,0.08,0.16,5932.07,361,803.57,411.14
(주)지엔씨에너지,119850,2018/12,11.38,5.89,6.15,9.68,88.62,94.83,0.04,6.38,0,0.23,0.63,7735.34,424,588.03,400.2
(주)지엔씨에너지,119850,2019/12,10.52,4.83,6.03,8.65,89.48,94.62,0.02,6.17,0,0.12,0.41,10330.62,422,5.79,556.26
(주)지엔씨에너지,119850,2020/12,9.6,0.38,0.43,3.56,90.4,95.76,0.03,0.54,0,0.1,0.38,9881.1,187,1060.76,419.19
(주)지엔씨에너지,119850,2021/12,11.38,2.56,2.41,4.94,88.62,96.2,0.03,2.45,0,0.04,0.14,8937.21,279,850.53,339.24
(주)지엔씨에너지,119850,2022/12,9.45,17.5,15.47,26.32,90.55,95.9,0.02,15.73,0,0.3,0.86,9030.77,1727,-1863.71,370.45
(주)지엔코,065060,2011/12,66.93,5.27,5.42,8.18,33.07,87.82,1.47,5.91,0.79,0.54,1.45,3224.63,191,248.66,400.15
(주)지엔코,065060,2012/12,64.49,3.34,3.18,4.81,35.51,90.46,1.61,2.77,0.98,-0.48,-1.21,3081.06,104,155.22,294.05
(주)지엔코,065060,2013/12,63.96,0.95,0.71,1.23,36.04,93.38,1.77,1.03,1.36,0.45,0.91,3090.65,28,199.11,204.48
(주)지엔코,065060,2014/12,61.67,-6.93,-4.35,-8.52,38.33,97.03,2.07,-3.62,1.61,1.21,1.98,2848.52,-182,-565.48,84.58
(주)지엔코,065060,2015/12,57.36,0.04,0.02,1.38,42.64,100.02,1.31,1.02,1.15,1.7,2.66,2379.72,28,-90.73,-0.4
(주)지엔코,065060,2016/12,58.08,-4.82,-2.58,-5,41.92,99.11,1.67,-1.8,0.96,1.51,2.64,1684.42,-94,-52.7,15.06
(주)지엔코,065060,2017/12,61.64,-9.49,-5.16,-11.31,38.36,93.05,2.01,-4.78,0.78,0.83,1.42,1793.53,-184,63.02,124.66
(주)지엔코,065060,2018/12,42.23,-31.41,-16.18,-28.91,57.77,117.28,1.93,-14.97,1.8,1.94,3.52,1493.79,-391,-194.18,-258.05
(주)지엔코,065060,2019/12,50.38,-13.86,-8.2,-22.72,49.62,104.87,1.79,-6.31,1.65,3.16,4.71,1590.79,-241,-335.03,-77.52
(주)지엔코,065060,2020/12,49.64,-13.26,-6.92,-23.2,50.36,105.7,2.35,-5.69,0.87,2.3,3.04,1307.71,-194,-79.4,-74.51
(주)지엔코,065060,2021/12,50.96,-14.79,-8.48,-30.28,49.04,100.59,2.7,-7.03,0.86,2.71,3.54,1381.61,-194,212.32,-8.15
(주)지엔코,065060,2022/12,50.36,-6.59,-4.14,-12.24,49.64,102.03,2.38,-2.41,0.75,2.63,3.99,1461.88,-64,-55.25,-29.6
(주)지오엘리먼트,311320,2012/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2013/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2014/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2016/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2017/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2018/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2019/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2020/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2021/12,,,,,,,,,,,,,,,
(주)지오엘리먼트,311320,2022/12,,,,,,,,,,,,,,,
(주)지유온,111820,2011/12,,,,,,,,,,,,,,,
(주)지유온,111820,2012/12,,,,,,,,,,,,,,,
(주)지유온,111820,2013/12,,,,,,,,,,,,,,,
(주)지유온,111820,2014/12,23.11,1.21,1.03,1.5,76.89,99.01,0.02,1.49,0,0.54,1.44,7153.99,91,1862.28,70.76
(주)지유온,111820,2015/12,19.25,-0.95,-0.7,-0.91,80.75,97.44,0,-0.72,0,-0.03,-0.09,4210.72,-48,212.74,107.61
(주)지유온,111820,2016/12,26.88,0.69,0.39,0.44,73.12,97.28,0.03,-0.16,0,-0.96,-4.67,3362.83,16,-2646.24,91.53
(주)지유온,111820,2017/12,43.22,3.15,0.97,1.07,56.78,95.04,0.23,1.06,0,0.27,0.89,1428.71,45,648.27,70.81
(주)지유온,111820,2018/12,50.69,-417.49,-93.39,-130.35,49.31,169.5,0.61,-94.56,0,-1.02,-4.14,698.23,-2925,176.88,-485.26
(주)지유온,111820,2019/12,,,,,,,,,,,,,,,
(주)지유온,111820,2020/12,,,,,,,,,,,,,,,
(주)지티앤티,053870,2011/12,8.67,-24.24,-13.29,-25.78,91.33,126.02,0,-11.24,0,2.85,4.05,1449.83,-385,-134.31,-355.04
(주)지티앤티,053870,2012/12,3.39,-21.33,-13.83,-33.6,96.61,120.07,0.02,-10.41,0,4.09,5.14,1946.74,-376,-494.88,-390.77
(주)지티앤티,053870,2013/12,16.86,-19.65,-7.81,-33.93,83.14,110.05,0.01,-3.12,0,9.23,6.1,1290.83,-274,-282.52,-129.78
(주)지티앤티,053870,2014/12,15.98,-59.67,-22.08,-144.58,84.02,120.5,0,-18.07,0,6.96,4.9,917.35,-622,-215.89,-188.09
(주)지티지웰니스,219750,2013/12,,,,,,,,,,,,,,,
(주)지티지웰니스,219750,2014/12,,,,,,,,,,,,,,,
(주)지티지웰니스,219750,2015/12,,,,,,,,,,,,,,,
(주)지티지웰니스,219750,2016/12,53.21,6.32,6.15,23.67,46.79,91.48,21.39,10.39,0,4.42,5.73,11937.68,866,-593.76,1016.7
(주)지티지웰니스,219750,2017/12,54.97,8.58,8.64,24.72,45.03,91.52,20.17,12.04,0,3.41,5.45,13454.46,1278,-712.71,1141.29
(주)지티지웰니스,219750,2018/12,42.35,-27.44,-21.56,-36.22,57.65,114.33,15.39,-19.8,0,1.67,4.22,3841.12,-1115,-688.89,-550.28
(주)지티지웰니스,219750,2019/12,46.97,-16.99,-14.83,-30.05,53.03,115.16,26.77,-12.43,2.65,2.28,4.72,2458.04,-418,-352.14,-372.62
(주)지티지웰니스,219750,2020/12,23.37,-84.24,-36.82,-135.68,76.63,149.44,13.65,-32.68,3.54,4.22,5.67,1453.17,-1266,-681.27,-718.44
(주)지티지웰니스,219750,2021/12,-3.82,-62.13,-19.87,-79.13,103.82,172.17,8.42,-13.8,2.88,5.18,8.11,899.07,-589,-849.94,-648.87
(주)지티지웰니스,219750,2022/12,-8.94,-218.55,-33.01,-144.3,108.94,242.12,0,-28.92,3.63,7.34,5.3,326.17,-771,34.73,-463.55
(주)진로발효,018120,2011/12,,,,,,,,,,,,,,,
(주)진로발효,018120,2012/12,,,,,,,,,,,,,,,
(주)진로발효,018120,2013/12,,,,,,,,,,,,,,,
(주)진로발효,018120,2014/12,,,,,,,,,,,,,,,
(주)진로발효,018120,2015/12,,,,,,,,,,,,,,,
(주)진로발효,018120,2016/12,27.69,20.8,17.86,21.44,72.31,75.29,0.02,17.11,0,-1.15,-4.65,11537.48,2385,2149.79,2850.48
(주)진로발효,018120,2017/12,25.9,17.52,14.9,18.23,74.1,77.4,0.03,13.98,0,-1.36,-5.87,11756.87,2108,2435.4,2657.5
(주)진로발효,018120,2018/12,22.87,16.4,12.8,14.75,77.13,80.99,0.01,11.75,0,-1.66,-7.64,11555.2,1869,2395.37,2196.09
(주)진로발효,018120,2019/12,22.1,16.12,13.78,15.81,77.9,81.35,0.08,12.64,0,-1.63,-8.97,11751.48,1961,1967.78,2191.66
(주)진로발효,018120,2020/12,18.57,11.2,12.39,14.36,81.43,84.77,0.03,11.6,0,-0.84,-6.16,15383.16,1717,2740.81,2342.45
(주)진로발효,018120,2021/12,16.94,10.55,10.15,11.78,83.06,87.44,0.09,9.52,0,-0.74,-4.26,13644.91,1405,1327.27,1714.05
(주)진로발효,018120,2022/12,7.54,3.62,3.84,4.3,92.46,96.2,0.04,3.22,0,-0.6,-3.52,15040.78,494,-328.62,572.24
(주)진매트릭스,109820,2011/12,43.87,-9.65,-4.82,-7.09,56.13,107.21,0,-5.3,0,-0.89,-1.74,2415.78,-240,-341.23,-153.5
(주)진매트릭스,109820,2012/12,40.09,-30.95,-11.61,-17.2,59.91,114.53,0,-11.63,0,-0.05,-0.08,1901.11,-552,-69.56,-276.3
(주)진매트릭스,109820,2013/12,47.46,-19.78,-7.2,-12.56,52.54,119.44,0,-7.3,0,-0.22,-0.3,1708.22,-357,-43.45,-332.16
(주)진매트릭스,109820,2014/12,45.27,-16.69,-6.07,-10.45,54.73,119.8,0,-6.2,0,-0.31,-0.42,790.96,-135,-162.91,-156.59
(주)진매트릭스,109820,2015/12,44.35,-44.85,-12.6,-21.37,55.65,140.68,0,-12.26,0,0.81,0.81,628.14,-241,-69.96,-255.5
(주)진매트릭스,109820,2016/12,38,-80.41,-20.37,-35.7,62,178.36,0,-19.92,0,0.94,1.08,533.86,-417,-39.23,-418.33
(주)진매트릭스,109820,2017/12,35.79,-33.43,-9.36,-12.49,64.21,133.96,0,-9.55,0,-0.51,-0.63,507.98,-144,-173.63,-172.51
(주)진매트릭스,109820,2018/12,37.08,-69.42,-13.34,-28.38,62.92,159.27,0,-11.74,0,4.6,3.05,463.51,-203,-268.04,-274.72
(주)진매트릭스,109820,2019/12,,,,,,,,,,,,,,,
(주)진매트릭스,109820,2020/12,,,,,,,,,,,,,,,
(주)진매트릭스,109820,2021/12,,,,,,,,,,,,,,,
(주)진매트릭스,109820,2022/12,,,,,,,,,,,,,,,
(주)진바이오텍,086060,2011/12,18.22,1.07,0.82,2.82,81.78,95.57,0.06,0.82,0,0,0,4739.86,94,412.37,209.85
(주)진바이오텍,086060,2012/12,14.41,-0.2,-0.25,2.96,85.59,97.83,0.16,-0.25,0,0,0,9609.14,102,-13.35,208.17
(주)진바이오텍,086060,2013/12,12.56,-1.51,-1.77,0.94,87.44,99.7,0.2,0.23,0,1.66,3.78,8099.39,31,349.94,24.29
(주)진바이오텍,086060,2014/12,14.88,0.28,0.31,4.59,85.12,98.04,0.15,1.55,0,1.14,2.42,7352.11,160,307.06,144.07
(주)진바이오텍,086060,2015/12,14.98,1.12,1.21,6.43,85.02,97.96,0.2,2.54,0,1.23,2.77,6260.27,220,312.15,127.8
(주)진바이오텍,086060,2016/12,19.12,4.56,4.68,8.06,80.88,93.81,0.34,5.16,0,0.5,1.16,6460.9,318,616.94,400.1
(주)진바이오텍,086060,2017/12,17.55,3.33,3.11,5.25,82.45,95.84,0.36,3.51,0,0.44,1.08,6449.48,243,131.51,268.52
(주)진바이오텍,086060,2018/12,23.44,4.06,3.86,6.07,76.56,90.02,0.31,4.53,0,0.76,1.8,7294.41,312,691.59,728.25
(주)진바이오텍,086060,2019/12,16.65,-0.05,-0.04,1.78,83.35,98.56,0.66,0.55,0,0.7,1.6,6764.33,98,-311.44,97.72
(주)진바이오텍,086060,2020/12,16.19,-5.8,-5.28,-5.09,83.81,97.2,0.6,-4.98,0,0.32,0.93,6865.87,-272,289.36,192.59
(주)진바이오텍,086060,2021/12,12.06,-0.77,-0.79,-1.09,87.94,100.33,0.68,-0.75,0,0.04,0.15,7294.92,-56,-329.96,-24.17
(주)진바이오텍,086060,2022/12,12.69,1.84,2.45,3.4,87.31,97.98,0.52,2.47,0,0.02,0.07,9611.25,177,-427.26,194
(주)진성티이씨,036890,2011/12,17.26,7.82,5.09,35.41,82.74,89.71,0,5.59,0,0.74,0.58,12580.78,1013,374.15,1373.78
(주)진성티이씨,036890,2012/12,14.97,2.43,1.62,7.4,85.03,94.27,0,1.88,0,0.29,0.34,9431.89,238,514.89,540.15
(주)진성티이씨,036890,2013/12,14.35,1.25,1.09,3.33,85.65,95.15,0.02,1.18,0,0.07,0.12,8409.16,113,279.73,408.05
(주)진성티이씨,036890,2014/12,16.98,5.19,5.85,14.56,83.02,91.77,0.03,6.74,0,0.65,1.5,9318.44,528,-57.27,766.79
(주)진성티이씨,036890,2015/12,18.49,7.23,7.59,16.2,81.51,91.57,0.03,8.41,0,0.64,1.55,8347.81,703,627.88,703.77
(주)진성티이씨,036890,2016/12,16.94,5.58,5.85,10.66,83.06,93.54,0.03,6.31,0,0.31,1.02,8371,524,128.33,540.83
(주)진성티이씨,036890,2017/12,16.62,4.1,5.54,9.9,83.38,92.25,0.02,5.91,0,0.28,0.84,10868.6,535,70.36,842.38
(주)진성티이씨,036890,2018/12,15.7,6.12,9.81,19.4,84.3,92.11,0.03,10.44,0,0.42,1.28,15775.96,1086,-304.19,1244.5
(주)진성티이씨,036890,2019/12,17.63,6.19,8.38,16.91,82.37,91.58,0.02,9.43,0,0.83,2.1,15815.33,1102,1305.2,1331.09
(주)진성티이씨,036890,2020/12,16.97,4.87,5.45,10.47,83.03,92.61,0,6.11,0,0.61,1.37,13843.86,759,1394.3,1023.59
(주)진성티이씨,036890,2021/12,15.93,3.9,5.33,10.74,84.07,94.23,0,5.74,0,0.31,0.82,19496.42,856,-883.9,1125
(주)진성티이씨,036890,2022/12,22.72,8.4,11.9,24.04,77.28,87.74,0,12.67,0,0.59,1.52,24064.03,2276,1479.86,2949.71
(주)진시스템,363250,2020/12,,,,,,,,,,,,,,,
(주)진시스템,363250,2021/12,,,,,,,,,,,,,,,
(주)진시스템,363250,2022/12,,,,,,,,,,,,,,,
(주)차바이오텍,085660,2011/12,8.66,1.07,0.88,1.79,91.34,107.92,0.84,0.86,0,-0.03,-0.06,5276,68,541.95,94.45
(주)차바이오텍,085660,2012/12,19.51,5.19,4.81,8.26,80.49,91.23,0.38,4.4,0,-0.47,-1.09,7129.2,387,707.61,625.04
(주)차바이오텍,085660,2013/12,22.17,4.9,4.3,7.36,77.83,90.91,0.25,4.15,0,-0.17,-0.47,7823.67,388,982.96,711.43
(주)차바이오텍,085660,2014/12,15.21,0.83,0.44,-1.27,84.79,96.62,0.41,0.01,0,-0.81,-1.57,6100.96,0,-45.37,206.04
(주)차바이오텍,085660,2015/12,32.22,-3.28,-2.04,-5.09,67.78,95.52,0.35,-2.23,0,-0.3,-0.64,7825.27,0,1229.34,350.64
(주)차바이오텍,085660,2016/12,33.75,6.1,3.88,5.86,66.25,91.15,0.4,3.8,0,-0.13,-0.19,8893.04,343,357.27,787.32
(주)차바이오텍,085660,2017/12,29.61,-10.97,-5.91,-18.54,70.39,101.6,0.48,-5.27,0,1.05,1.3,8180.59,-974,211.55,-130.93
(주)차바이오텍,085660,2018/12,34.33,7.39,4.17,8.73,65.67,96.11,0.47,4.78,0,1.08,1.37,9359.75,476,1444.08,364.25
(주)차바이오텍,085660,2019/12,33.69,9.8,4.96,13.17,66.31,98.91,0.46,5.52,0,1.06,1.31,10186.97,884,470,111.23
(주)차바이오텍,085660,2020/12,28.72,-5.14,-2.76,-5.1,71.28,100.37,0.49,-1.87,0,1.55,1.88,12663.73,-355,892.88,-46.62
(주)차바이오텍,085660,2021/12,29.78,-3,-1.53,-3.44,70.22,98.94,0.67,-0.88,0,1.21,1.32,12941.46,-256,395.46,137.21
(주)차바이오텍,085660,2022/12,24.22,-8.25,-4.43,-12.72,75.78,105.57,0.65,-3.53,0,1.51,1.68,15010.35,-845,-366.66,-836.66
(주)차백신연구소,261780,2015/12,,,,,,,,,,,,,,,
(주)차백신연구소,261780,2016/12,,,,,,,,,,,,,,,
(주)차백신연구소,261780,2020/12,,,,,,,,,,,,,,,
(주)차백신연구소,261780,2021/12,,,,,,,,,,,,,,,
(주)차백신연구소,261780,2022/12,,,,,,,,,,,,,,,
(주)창해에탄올,004650,2011/12,17.09,13.18,8.23,13.36,82.91,92.83,0,8.53,0,0.51,0.78,12264.82,1817,1389.92,956.09
(주)창해에탄올,004650,2012/12,8.84,-14.96,-14.36,-26.86,91.16,96.02,0.01,-13.73,0,0.66,1.35,20851.9,-3408,-1008.1,830.03
(주)창해에탄올,004650,2013/12,20.4,14.54,10.01,39.86,79.6,93.6,1.19,10.86,0,1.17,1.4,25588.75,5015,2757.86,1637.92
(주)창해에탄올,004650,2014/12,28.63,5.16,4.02,10.83,71.37,90.78,2.48,5.41,0,1.86,2.33,38465.16,1640,5070.58,3545.26
(주)창해에탄올,004650,2015/12,31.61,6.57,4.56,10.99,68.39,90.17,3.26,5.15,0,0.91,1.2,28958.69,1492,5107.62,2846.02
(주)창해에탄올,004650,2016/12,32.22,-1.33,-0.74,1.47,67.78,96.32,4.49,-0.34,0,0.71,0.81,25175.39,204,177.04,927.55
(주)창해에탄올,004650,2017/12,27.1,5.57,3.03,4.48,72.9,94.4,1.8,3.73,0,1.29,1.3,24009.44,601,2877.21,1345.23
(주)창해에탄올,004650,2018/12,27.79,-7.45,-3.89,3.46,72.21,94.65,1.9,-3.05,0,1.54,1.53,21255.65,460,984.89,1138.02
(주)창해에탄올,004650,2019/12,21.8,5.75,3.86,18.58,78.2,95.26,0.85,4.84,0,1.46,2.01,20377.11,2729,2726.38,966.04
(주)창해에탄올,004650,2020/12,25.25,11.7,6.9,10.19,74.75,83.05,0,7.37,0,0.92,1.41,12475.38,1705,1328.72,2114.58
(주)창해에탄올,004650,2021/12,24.34,10.38,5.22,7.41,75.66,85.46,0,5.64,0,0.98,1.43,10552.94,1297,1389.69,1534.2
(주)창해에탄올,004650,2022/12,16.72,0.27,0.16,0.06,83.28,91.07,0,0.84,0,1.23,2.34,11906.33,10,339.01,1062.92
(주)천보,278280,2011/09,,,,,,,,,,,,,,,
(주)천보,278280,2012/09,,,,,,,,,,,,,,,
(주)천보,278280,2013/09,,,,,,,,,,,,,,,
(주)천보,278280,2014/12,,,,,,,,,,,,,,,
(주)천보,278280,2015/12,,,,,,,,,,,,,,,
(주)천보,278280,2016/12,22.68,17.46,15.23,20.29,77.32,79.29,0.01,15.75,0,0.74,2.1,328434.3,6067,35292.71,68014.15
(주)천보,278280,2017/12,22.95,16.94,16.09,21.35,77.05,79.38,0.1,16.76,0,0.87,2.74,399297.81,7158,65425.48,82319.19
(주)천보,278280,2018/12,24.31,18.85,19.15,24.53,75.69,77.48,0,19.59,0,0.56,2.03,20040.39,2958,3703.77,4512.53
(주)천보,278280,2019/12,21.52,17.04,12.46,14.49,78.48,79.9,0.01,11.82,0,-1.07,-4.56,13772.64,2348,2310.27,2768.15
(주)천보,278280,2020/12,20.76,17.6,11.04,12.57,79.24,80.62,0,10.76,0,-0.53,-2.23,15530.5,2742,1903.59,3009.59
(주)천보,278280,2021/12,20.04,17.68,11.87,15.37,79.96,81.36,0,11.99,0,0.22,0.51,27125.34,4438,-1426.16,5056.85
(주)천보,278280,2022/12,19.74,13.03,7,11.9,80.26,82.83,0,7.68,0,1.32,1.57,32885.89,3763,6556.99,5647.31
(주)청담글로벌,362320,2020/12,,,,,,,,,,,,,,,
(주)청담글로벌,362320,2021/12,10.89,4.11,12.38,22.3,89.11,93.29,0.34,17.88,0.22,1.91,12.64,1202897.23,388,-28509.32,80677.1
(주)청담글로벌,362320,2022/12,8.66,2.16,6.38,10.23,91.34,96.44,0.86,7.63,0.19,0.42,3.49,11789.55,252,88.26,419.64
(주)체리부로,066360,2011/12,,,,,,,,,,,,,,,
