회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
(주)위메이드맥스,101730,2015/12,0,-133.6,-13.72,-14.66,0,207.37,16.58,-14.81,53.96,-3.81,-17.11,1012.19,-1442,-528.48,-1086.83
(주)위메이드맥스,101730,2016/12,0,31.93,3.62,3.83,0,79.7,1.51,3.22,0,-4.24,-7.47,1059.28,359,-6.65,215.03
(주)위메이드맥스,101730,2017/12,0,-73.96,-11.58,-12.08,0,97.46,5.67,-11.89,0,-1.13,-7.5,1381.61,-1084,90.7,35.1
(주)위메이드맥스,101730,2018/12,0,-337.58,-72.45,-76.57,0,144.64,18.62,-72.82,0,-0.39,-6.95,1306.45,-4656,-861.16,-583.19
(주)위메이드맥스,101730,2019/12,0,-162.31,-55.85,-62.65,0,180.23,5.77,-56.51,0,-0.72,-6.1,1057.78,-1780,-784.88,-848.61
(주)위메이드맥스,101730,2020/12,0,-60.91,-27.03,-32.72,0,158.94,21.39,-26.96,0,0.08,0.4,1328.27,-831,-815.26,-782.92
(주)위메이드맥스,101730,2021/12,0,121.9,28.52,33.09,0,79.54,2.22,28.28,0,-1.3,-1.78,539.29,669,149.34,110.33
(주)위메이드맥스,101730,2022/12,0,-1393.13,-159.9,-171.59,0,59.13,0,-160.33,0,-0.25,-6.31,227.82,-3393,142.07,93.12
(주)위메이드플레이,123420,2011/12,,,,,,,,,,,,,,,
(주)위메이드플레이,123420,2012/12,,,,,,,,,,,,,,,
(주)위메이드플레이,123420,2013/12,0,29.3,28.24,33.12,0,63.62,0.14,26.61,0,-2.49,-11.06,1476.29,1872,555.37,537.09
(주)위메이드플레이,123420,2014/12,0,33.65,61.01,76.12,0,57.55,0.12,59.48,0.25,-1.45,-7.69,4467.49,1564,1852.09,1896.41
(주)위메이드플레이,123420,2015/12,0,25.33,17.99,21.27,0,68.69,2.37,16.72,1.97,-2.6,-8.22,2469.92,646,303.03,773.25
(주)위메이드플레이,123420,2016/12,0,18.5,11.58,12.84,0,79.8,5.78,10.84,2.4,-1.48,-7.49,2185.29,1528,424.73,441.41
(주)위메이드플레이,123420,2017/12,0,20.29,9.68,10.57,0,83.1,5.64,8.71,6.54,-2.43,-11.41,6802.1,1411,780.91,1149.82
(주)위메이드플레이,123420,2018/12,0,11.81,6.08,6.6,0,89.56,9.74,3.89,8.69,-4.68,-27.99,7929.27,958,958.18,828.09
(주)위메이드플레이,123420,2019/12,0,2.34,1.11,1.24,0,98.79,13.97,-0.91,0,-4.14,-20.41,7695.19,185,313.28,93.22
(주)위메이드플레이,123420,2020/12,0,15.12,8.59,9.64,0,90.5,9.9,7.72,0,-1.64,-7.98,9475.9,1552,1476.4,900.64
(주)위메이드플레이,123420,2021/12,0,10.28,4.66,5.15,0,90.17,2.73,4.33,19.14,-0.77,-3.52,7741.09,892,795.43,760.66
(주)위메이드플레이,123420,2022/12,0,1.86,0.58,0.69,0,93.31,4.63,0.32,0,-0.77,-1.77,5795.17,119,727.75,387.89
(주)위세아이텍,065370,2012/12,,,,,,,,,,,,,,,
(주)위세아이텍,065370,2013/12,,,,,,,,,,,,,,,
(주)위세아이텍,065370,2014/12,,,,,,,,,,,,,,,
(주)위세아이텍,065370,2015/12,23,7.06,11.14,22.13,77,98.5,0.42,11.97,8.24,0.52,1.67,4943.52,349,46.59,74.2
(주)위세아이텍,065370,2016/12,25.38,4.41,7.59,13.33,74.62,95.81,0.54,7.99,8.09,0.24,0.93,5041.86,222,164.3,211.35
(주)위세아이텍,065370,2017/12,26.76,7.17,11.62,17.88,73.24,93.48,0.55,11.81,4.47,0.12,0.53,4757.97,341,542.59,310.17
(주)위세아이텍,065370,2018/12,29.71,9.09,11.8,19.45,70.29,89.64,1.1,11.58,6.36,-0.18,-0.55,4867.4,443,442.58,504.31
(주)위세아이텍,065370,2019/12,34.47,13.52,16.29,27.29,65.53,85.23,1.04,16.41,8.13,0.11,0.29,5799.85,784,1413.81,856.49
(주)위세아이텍,065370,2020/12,31.84,13.57,11.34,18.82,68.16,85.19,0.66,11.97,4.99,0.86,1.6,5751.3,809,811.63,852
(주)위세아이텍,065370,2021/12,30.65,11.87,9.08,16,69.35,82.94,0.47,11.45,3.68,3.5,5.48,5180.25,680,1114.68,883.97
(주)위세아이텍,065370,2022/12,18.26,10.21,8.02,14.41,81.74,96.56,0.82,9.81,3.71,2.2,4.03,5762.29,629,-203.22,198.4
(주)위지윅스튜디오,299900,2016/12,,,,,,,,,,,,,,,
(주)위지윅스튜디오,299900,2017/12,0,3.84,2.97,8.84,0,80.91,0,2.86,0,-0.16,-0.17,241274.61,12274,-5234.73,46051.27
(주)위지윅스튜디오,299900,2018/12,0,19.73,12.27,18.75,0,78.78,0,12.4,0,0.26,0.38,439274.26,772,78651.93,93205.93
(주)위지윅스튜디오,299900,2019/12,0,15.48,7.18,9.83,0,83.44,0,7.58,0,0.97,1.46,3461.3,539,455.53,573.25
(주)위지윅스튜디오,299900,2020/12,0,-28.6,-6.9,-10.13,0,133.98,0,-6.54,0,0.94,1.11,642.73,-185,-69.06,-218.38
(주)위지윅스튜디오,299900,2021/12,0,-24.32,-4.1,-5.12,0,105.1,0,-4.01,0,0.39,0.47,695.84,-163,55.45,-35.46
(주)위지윅스튜디오,299900,2022/12,0,37.69,5.64,6.7,0,98.28,0,5.52,0,-0.77,-0.79,772.68,292,-102.97,13.3
(주)위지트,036090,2011/12,26.13,2.77,1.71,5.85,73.87,93.45,0.01,3.35,0,2.72,2.33,596.92,17,-5.27,42.06
(주)위지트,036090,2012/12,29.1,7.75,6.44,15.98,70.9,89.08,0.02,8.53,0,2.65,3.51,677.29,54,-2.17,73.97
(주)위지트,036090,2013/12,27.93,9.6,8.01,15.82,72.07,89.67,0.02,9.78,0,2.28,3.59,665.07,65,80.32,68.73
(주)위지트,036090,2014/12,29.19,10.74,7.63,11.45,70.81,88.54,0.03,8.57,0,1.42,2.82,709.35,77,32.26,81.26
(주)위지트,036090,2015/12,30.62,13.3,8.41,11.27,69.38,87.15,0.03,8.46,0,0.09,0.2,519.94,70,106.17,66.81
(주)위지트,036090,2016/12,30.06,14.37,8.29,10.38,69.94,85.96,0.03,8.09,0,-0.38,-0.97,485.77,72,70.87,68.19
(주)위지트,036090,2017/12,26.17,7.2,3.97,5.19,73.83,89.31,0.01,4.02,0,0.08,0.19,567.68,41,77.57,60.7
(주)위지트,036090,2018/12,25.18,7.43,3.68,5.47,74.82,89.09,0.01,4.33,0,1.37,1.97,615.29,46,72.61,67.15
(주)위지트,036090,2019/12,17.5,-21.8,-7.25,-11.03,82.5,98.6,0.03,-6.24,0,2.31,2.93,418.93,-94,25.27,5.87
(주)위지트,036090,2020/12,12.15,12.18,3.81,5.28,87.85,101.81,0,4.39,0,1.56,2.06,350.59,43,40.01,-6.36
(주)위지트,036090,2021/12,17.68,54.51,15.95,20.41,82.32,97.25,0,16.12,0,0.57,0.79,341.39,187,6.05,9.4
(주)위지트,036090,2022/12,21.63,-3.58,-1.07,-1.31,78.37,93.77,0.03,-1.16,0,-0.28,-0.49,360.49,-13,-18.59,22.47
(주)윈스,136540,2011/12,,,,,,,,,,,,,,,
(주)윈스,136540,2012/12,51.78,20.26,19.44,23.89,48.22,73.97,0.16,18.9,0,-0.74,-2.94,5931.7,1250,1728.68,1544.11
(주)윈스,136540,2013/12,41.97,17.72,17.2,21.3,58.03,82.83,0.24,16.58,0,-0.77,-3.25,6423.5,1199,137.52,1102.65
(주)윈스,136540,2014/12,38.04,9.24,7.15,9.01,61.96,90.89,2.08,6.73,0,-0.58,-2,6085.77,576,779.19,554.5
(주)윈스,136540,2015/12,42.03,15.79,10.47,13.32,57.97,87.64,0.35,9.94,0,-0.89,-2.47,5738.09,929,169.25,709.2
(주)윈스,136540,2016/12,38.12,11.95,7.7,10.56,61.88,88.51,0.35,7.67,0,-0.05,-0.11,6506.9,806,661.3,747.9
(주)윈스,136540,2017/12,42.1,12.86,6.82,9.77,57.9,87.96,0.48,6.56,0,-0.54,-0.86,5892,804,1454.64,709.15
(주)윈스,136540,2018/12,49.14,16.22,7.83,11.23,50.86,84.14,0.65,8.19,0,0.82,1.18,5783.18,1003,185.91,916.93
(주)윈스,136540,2019/12,47.24,17.67,8.68,12.53,52.76,82.12,0.34,8.85,0,0.38,0.53,6225.83,1204,1379.32,1113.2
(주)윈스,136540,2020/12,45.5,20.64,11.27,15.59,54.5,79.51,0.22,11.27,0,0,0.01,7348.73,1680,2205.76,1505.96
(주)윈스,136540,2021/12,47.24,19.68,10.23,12.63,52.76,77.84,0.17,10.01,0,-0.52,-1.15,7405.5,1615,1845.63,1641.02
(주)윈스,136540,2022/12,48.57,19.73,10.23,11.74,51.43,77.79,0.44,9.33,0,-2.18,-6.96,7007.46,1528,1525.03,1556.37
(주)윈팩,097800,2011/12,20.36,8.25,5.97,26.96,79.64,85.42,0,10.53,0,6.82,5.85,8871.48,0,2780.3,1348.31
(주)윈팩,097800,2012/12,16.42,9.68,7.29,19.3,83.58,89.08,0,9.67,0,3.42,3.82,7754.38,621,2411.99,847.12
(주)윈팩,097800,2013/12,-7.78,-19.69,-10.93,-22.4,107.78,116.73,0,-9.6,0,2,2.59,3660.41,-721,424.6,-612.33
(주)윈팩,097800,2014/12,6.33,-10.1,-5.58,-12.1,93.67,99.82,0,-3.82,0,3.07,3.27,3541.99,-358,579.72,6.28
(주)윈팩,097800,2015/12,-5.93,-18.66,-9.58,-22.63,105.93,113.18,0,-7.51,0,3.3,3.59,2978.63,-568,473.5,-392.61
(주)윈팩,097800,2016/12,-18.87,-37.21,-17.41,-46.07,118.87,127.65,0,-14.74,0,4.01,4.28,2038.04,-772,-25.27,-563.47
(주)윈팩,097800,2017/12,-1.91,-15.13,-10.05,-24.87,101.91,107.65,0,-7.49,0,3.28,4.29,2758.82,-397,159.94,-211.11
(주)윈팩,097800,2018/12,8.61,2.18,2.02,4.19,91.39,96.39,0,3.65,0,1.79,3.15,1980.34,43,290.07,71.47
(주)윈팩,097800,2019/12,12.46,9.49,9.65,22.07,87.54,92.01,0,11.98,0,2.4,4.14,2713.91,254,586.93,216.85
(주)윈팩,097800,2020/12,9,4.68,4.09,10.4,91,95.15,0,6.07,0,2.28,3.26,2930.39,137,438.1,142.11
(주)윈팩,097800,2021/12,-1.71,-8.15,-5.71,-14.03,101.71,106.35,0,-4.16,0,2.01,2.61,2364.05,-197,208.66,-150.21
(주)윈팩,097800,2022/12,5.17,-1.03,-0.94,-2.21,94.83,98.74,0,0.67,0,1.73,2.8,3073.17,-30,380.38,38.74
(주)윈하이텍,192390,2011/12,,,,,,,,,,,,,,,
(주)윈하이텍,192390,2012/12,,,,,,,,,,,,,,,
(주)윈하이텍,192390,2013/12,23.06,12.41,16.84,31.01,76.94,83.77,0.04,18.21,0,1.19,3,58919.88,7311,12464.21,9562.65
(주)윈하이텍,192390,2014/12,23.27,11.81,14.46,20.68,76.73,85.64,0.21,14.69,0,0.22,0.77,10322.2,1217,442.63,1482.44
(주)윈하이텍,192390,2015/12,23.34,11.2,11.67,14.15,76.66,86.44,0.05,11.32,0,-0.39,-2.01,5914.01,665,832.34,802.11
(주)윈하이텍,192390,2016/12,13.74,2.5,2.74,3.33,86.26,97.48,0.16,2.67,0,-0.06,-0.38,6547.78,166,-76.8,164.94
(주)윈하이텍,192390,2017/12,15.79,5.64,4.79,7.73,84.21,93.16,0.07,5.21,0,0.53,1.11,6952.31,404,-4.66,475.68
(주)윈하이텍,192390,2018/12,18.15,6.72,5.62,11.74,81.85,90.41,0.1,6.36,0,0.95,1.41,9655.2,669,-1790.45,925.62
(주)윈하이텍,192390,2019/12,7.08,-7.9,-5.71,-12.11,92.92,103.16,0.09,-5.3,0,0.53,0.79,8172.67,-676,2606.06,-258.51
(주)윈하이텍,192390,2020/12,6.92,0.9,0.65,1.26,93.08,105.26,0.04,1.09,0,0.51,0.91,6833.34,65,74.27,-359.3
(주)윈하이텍,192390,2021/12,10.59,-0.14,-0.13,-0.24,89.41,97.86,0.03,0.06,0,0.2,0.38,8867.29,-13,-1140.62,189.37
(주)윈하이텍,192390,2022/12,17,5.52,5.38,10.88,83,91.57,0.01,6.31,0,1.02,1.83,10957.77,605,1464.15,923.42
(주)윌링스,313760,2011/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2012/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2013/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2014/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2015/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2016/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2017/12,,,,,,,,,,,,,,,
(주)윌링스,313760,2018/12,19.38,7.9,9.73,20.35,80.62,90.54,0.04,10.99,0,1.11,2.41,14101.27,1115,1342.1,1334.5
(주)윌링스,313760,2019/12,23.11,7.21,6.66,10.78,76.89,91.88,0,7.5,0,0.98,2.2,11127.89,717,-2950.63,903.61
(주)윌링스,313760,2020/12,23.01,0.51,0.69,0.88,76.99,100.17,0,0.99,0,0.22,1.36,13006.77,66,1163.75,-22.66
(주)윌링스,313760,2021/12,16.02,-0.82,-0.58,-0.82,83.98,103.51,0,-0.51,0,0.09,0.22,7426.17,-61,-184.79,-260.29
(주)윌링스,313760,2022/12,0.36,-26.61,-26.65,-42.28,99.64,124.28,0,-25.68,0,0.76,2.62,9678.46,-2575,-1401.09,-2350.22
(주)윙스풋,335870,2019/12,,,,,,,,,,,,,,,
(주)윙스풋,335870,2020/12,,,,,,,,,,,,,,,
(주)윙스풋,335870,2021/12,,,,,,,,,,,,,,,
(주)윙스풋,335870,2022/12,52.89,-30.84,-35.6,-65.82,47.11,93.18,2.27,-34.49,0,0.73,2.42,3540.83,-2027,100.48,241.54
(주)유니드코리아,110500,2011/12,19.27,4.03,2.47,4.8,80.73,94.19,0,3.85,3.1,2.31,2.83,2370.91,111,-229.51,151.48
(주)유니드코리아,110500,2012/12,0.72,-25.68,-16.23,-32.04,99.28,125.71,0.02,-14.99,12.17,1.52,2.52,2857.36,-745,-233.4,-734.63
(주)유니드코리아,110500,2013/12,-2.97,-82.98,-59.36,-223.58,102.97,145.2,0.01,-56.23,2.48,2.39,4.26,2741.52,-2285,-453.03,-1239.22
(주)유니온커뮤니티,203450,2011/12,,,,,,,,,,,,,,,
(주)유니온커뮤니티,203450,2012/12,,,,,,,,,,,,,,,
(주)유니온커뮤니티,203450,2013/12,,,,,,,,,,,,,,,
(주)유니온커뮤니티,203450,2014/12,32.8,1.7,3.77,0,67.2,97.71,0.83,9.53,4.71,2.56,7.09,2591.28,50,52.81,59.28
(주)유니온커뮤니티,203450,2015/12,34.44,5.1,6.53,23.92,65.56,95.43,0.88,8.82,5.05,1.83,3.15,3187.25,173,57.5,145.72
(주)유니온커뮤니티,203450,2016/12,41.15,13.34,12.74,24.96,58.85,87.23,1.22,13.51,3.97,0.89,1.56,3233.1,448,480.71,413
(주)유니온커뮤니티,203450,2017/12,39.83,5.06,3.77,6.01,60.17,93.73,1.6,3.79,7.35,0.03,0.06,2525.67,130,115.98,158.32
(주)유니온커뮤니티,203450,2018/12,42.53,10.11,7.5,11.43,57.47,90.8,0.96,7.51,7.6,0,0.01,2447.39,258,232.51,225.15
(주)유니온커뮤니티,203450,2019/12,41.09,9.99,7.96,12.22,58.91,91.5,1.2,7.98,7.49,0.03,0.06,2792.42,299,294.78,237.43
(주)유니온커뮤니티,203450,2020/12,34.08,5,3.86,6.24,65.92,94.63,0.69,3.92,6.63,0.07,0.15,2983.17,163,459.4,160.29
(주)유니온커뮤니티,203450,2021/12,36.01,5.96,4.05,6.52,63.99,99.08,1.01,4.09,7.84,0.05,0.09,2658.45,173,77.11,24.45
(주)유니온커뮤니티,203450,2022/12,33.88,4.92,4.06,6.25,66.12,96.85,1.08,4.15,6.65,0.11,0.25,3145.04,175,-142.46,99.02
(주)유니크,011320,2011/12,12.53,3.4,5.05,14.56,87.47,98.4,0,6.6,0,1.05,2.37,9075.76,324,511.57,411.37
(주)유니크,011320,2012/12,14.15,5.21,7.47,20.78,85.85,96.44,0,8.95,0,1.05,2.31,9755.11,536,323.56,346.91
(주)유니크,011320,2013/12,16.43,7.28,10.11,25.74,83.57,93.62,0,10.25,0,0.11,0.24,10519.51,828,1060.18,671.08
(주)유니크,011320,2014/12,12.91,5.35,7.06,16.56,87.09,96.62,0,5.71,0,-1.04,-2.35,10944.79,641,804.17,370.44
(주)유니크,011320,2015/12,10.83,2.5,3.21,7.28,89.17,98.77,0,3.89,0,0.53,1.22,11134.01,305,553.77,136.55
(주)유니크,011320,2016/12,11.36,2.93,3.97,8.98,88.64,97.99,0,3.71,0,-0.19,-0.46,12347.74,396,858.3,247.87
(주)유니크,011320,2017/12,9.94,1.8,2.15,4.78,90.06,99.19,0,1.85,0,-0.25,-0.54,11581.77,227,109.66,94.11
(주)유니크,011320,2018/12,8.47,1.92,2.02,4.38,91.53,100.56,0,1.64,0,-0.35,-0.7,10505.33,214,742.17,-58.51
(주)유니크,011320,2019/12,9.99,2.19,2.37,4.99,90.01,99.35,0,2.03,0,-0.31,-0.65,11235.34,251,518.47,72.55
(주)유니크,011320,2020/12,8.09,-1.35,-1.35,-2.84,91.91,100.93,0,-1.37,0,-0.03,-0.05,10958.48,-149,587.5,-101.8
(주)유니크,011320,2021/12,10.39,1.93,2.16,4.57,89.61,99.17,0,2.59,0,0.38,0.82,12728.68,246,228.38,105.51
(주)유니크,011320,2022/12,9.07,1.01,1.22,2.6,90.93,98.98,0,1.26,0,0.03,0.07,14573.15,147,91.16,149.23
(주)유니테스트,086390,2011/12,38.02,13.42,9.86,23.28,61.98,87.34,0.19,13.12,0,4.82,5.66,3214.27,438,-16.23,529.68
(주)유니테스트,086390,2012/12,38.02,4.96,3.17,6.54,61.98,90.26,0.13,6.03,0,4.5,5.54,2734.1,138,803.47,266.39
(주)유니테스트,086390,2013/12,26.94,-45.46,-12.33,-25.28,73.06,140.03,0.58,-10.75,0,3.9,3.08,1026.36,-481,83.06,-410.86
(주)유니테스트,086390,2014/12,39.33,10.8,9.64,20.55,60.67,86.41,0.12,10.97,0,1.65,2.51,3207.88,392,198.35,435.96
(주)유니테스트,086390,2015/12,37.96,16.25,23.97,42.22,62.04,81.3,0.04,24.61,0,0.53,1.49,6324.89,1122,1268.09,1182.72
(주)유니테스트,086390,2016/12,29.91,7.63,9.34,14.1,70.09,89.21,0.07,9.65,0,0.27,0.91,5320.44,441,15.66,574.14
(주)유니테스트,086390,2017/12,35.53,13.15,18.95,29.24,64.47,81.02,0.08,19.01,0,0.05,0.17,7752.57,1064,1525.35,1471.57
(주)유니테스트,086390,2018/12,35.97,17.61,31.97,43.91,64.03,77.73,0.05,31.74,0,-0.16,-0.84,12190.32,2239,2717.93,2714.26
(주)유니테스트,086390,2019/12,31.38,10.67,12.56,14.73,68.62,87.77,0.03,12.17,0,-0.36,-2.64,8456.78,941,583.31,1034.31
(주)유니테스트,086390,2020/12,25.01,4.49,3.26,3.76,74.99,96.65,0.03,2.98,0,-0.39,-2.1,5356.7,250,164.02,179.49
(주)유니테스트,086390,2021/12,19.61,-4.37,-2.93,-3.51,80.39,103.98,0,-3.13,0,-0.29,-1.2,5044.1,-229,-294.94,-200.7
(주)유니테스트,086390,2022/12,21.5,-4.66,-3.07,-3.79,78.5,107.65,0.08,-9.38,0,-9.05,-33.25,4921.12,-238,-167.17,-376.46
(주)유니테크노,241690,2011/12,,,,,,,,,,,,,,,
(주)유니테크노,241690,2012/12,,,,,,,,,,,,,,,
(주)유니테크노,241690,2013/12,,,,,,,,,,,,,,,
(주)유니테크노,241690,2014/12,15.4,8.28,9.21,19.27,84.6,91.49,0,9.82,0,0.59,1.17,172487.99,714,11011.75,14671.79
(주)유니테크노,241690,2015/12,21.25,7.37,10.47,22.87,78.75,90.73,0,11.13,0,0.51,1.22,12390.59,966,1716.62,1148.56
(주)유니테크노,241690,2016/12,21.83,16.12,18.76,30.77,78.17,81.2,0.08,19.27,0.15,0.53,1.31,12910.07,2080,1856.16,2426.84
(주)유니테크노,241690,2017/12,17.41,10.36,9.9,13.26,82.59,88.38,0.01,9.91,0.24,0.01,0.05,5272.08,546,427.09,612.61
(주)유니테크노,241690,2018/12,16.9,9.23,6.84,10.43,83.1,89.14,0,7.46,0.26,0.92,1.8,5285.93,488,683.23,573.88
(주)유니테크노,241690,2019/12,13.56,7.67,5.51,9.34,86.44,91.38,0,6.47,0.22,1.43,2.33,6174.31,478,374.47,531.98
(주)유니테크노,241690,2020/12,13.75,13.17,8.15,13.65,86.25,92.45,0,8.98,0.12,1.4,2.05,5754.33,387,1024.55,434.48
(주)유니테크노,241690,2021/12,14.64,10.42,6.37,9.65,85.36,91.02,0,6.97,0.25,1.06,1.76,3077.55,318,220.41,276.41
(주)유니테크노,241690,2022/12,15.89,8.44,4.72,6.51,84.11,89.9,0,4.97,0.26,0.49,0.92,3061.41,263,300.13,309.33
(주)유니트론텍,142210,2011/12,,,,,,,,,,,,,,,
(주)유니트론텍,142210,2012/12,,,,,,,,,,,,,,,
(주)유니트론텍,142210,2013/12,15.88,6.73,23.15,58.56,84.12,89.69,0,25.98,0,0.9,4.68,93701.19,1892,1995.11,9663.24
(주)유니트론텍,142210,2014/12,14.97,6.55,20.81,48.93,85.03,90.98,0,22.96,0,0.73,3.74,30849.78,2062,1418.77,2783.08
(주)유니트론텍,142210,2015/12,14.97,6.68,17.96,36.49,85.03,91.31,0.03,19.42,0,0.58,2.86,33110.41,2210,-729.69,2877.85
(주)유니트론텍,142210,2016/12,10.96,5.03,14.04,28.67,89.04,94.07,0,14.82,0,0.29,1.53,45415.16,760,1252.86,2691.24
(주)유니트론텍,142210,2017/12,7.67,1.86,4.79,10.07,92.33,96.83,0,6.28,0,0.58,2.84,17826.75,335,-669.27,565.48
(주)유니트론텍,142210,2018/12,8.33,3.38,8.37,17.83,91.67,96.86,0,10.05,0,0.68,3.16,18879.71,652,-412.54,591.95
(주)유니트론텍,142210,2019/12,9.41,1.7,4.05,8.96,90.59,95.36,0,6.07,0,0.85,3.69,22127.5,384,448.73,1025.98
(주)유니트론텍,142210,2020/12,8.27,0.19,0.37,0.82,91.73,96.79,0,1.62,0,0.62,2.28,17693.8,35,-421.87,567.74
(주)유니트론텍,142210,2021/12,8.97,2.46,5.46,12.99,91.03,95.16,0,6.56,0,0.52,1.91,24150.22,626,-1988.45,1167.85
(주)유니트론텍,142210,2022/12,9.55,4.58,11.14,24.72,90.45,93.86,0,12.66,0,0.64,2.76,24456.68,1156,848.48,1501.85
(주)유디피,091270,2011/12,,,,,,,,,,,,,,,
(주)유디피,091270,2012/12,,,,,,,,,,,,,,,
(주)유디피,091270,2013/12,,,,,,,,,,,,,,,
(주)유디피,091270,2014/12,,,,,,,,,,,,,,,
(주)유디피,091270,2015/12,,,,,,,,,,,,,,,
(주)유디피,091270,2016/12,28.73,-113.7,-266.33,0,71.27,155.14,1.23,-257.92,30.18,1.71,3.43,2932.47,-3431,-278.77,-1617.07
(주)유디피,091270,2017/12,22.18,-32.44,-127.87,0,77.82,124.35,0,-113.94,8.58,2.62,3.4,2891.85,-936,388.41,-704.15
(주)유라테크,048430,2011/12,9.04,5.21,6.06,12.13,90.96,98.74,0.02,7.03,0.29,0.84,1.95,9074.31,476,1024.27,300.18
(주)유라테크,048430,2012/12,14.57,9.09,13.23,25.31,85.43,92.43,0.03,11.6,0.16,-1.19,-3.4,12277.72,1123,1151.99,929.34
(주)유라테크,048430,2013/12,11.25,4.84,7.87,13.09,88.75,96.27,0.02,7.77,1.9,-0.06,-0.24,13291.83,647,1149.21,495.61
(주)유라테크,048430,2014/12,9.71,8.55,13.39,20.89,90.29,98.36,0.01,6.82,0.43,-4.25,-18.28,13767.16,1185,1088.49,225.49
(주)유라테크,048430,2015/12,8.71,7.89,11.99,18.48,91.29,98.26,0.01,5.37,0.24,-4.41,-18.82,15502.76,1231,1192.09,269.64
(주)유라테크,048430,2016/12,8.14,3.94,6.54,9.33,91.86,96.82,0.01,6.46,0.21,-0.05,-0.28,17508.96,694,1255.2,556.76
(주)유라테크,048430,2017/12,5.11,1.37,2.21,2.9,94.89,99.9,0,1.39,0.23,-0.5,-3.43,16405.74,227,1041.56,17.14
(주)유라테크,048430,2018/12,4.94,2.89,4.78,6.02,95.06,100.51,0,3.28,0.22,-0.9,-7.33,16688.05,486,838.72,-85.45
(주)유라테크,048430,2019/12,7.46,4.19,6.94,8.54,92.54,99.38,0,2.55,0.04,-2.66,-23.47,17134.27,723,1344.84,106.91
(주)유라테크,048430,2020/12,5.59,3.49,4.81,5.89,94.41,100.98,0,4.59,0.08,-0.15,-1.18,15133.3,531,1225.39,-149.04
(주)유라테크,048430,2021/12,6.33,2.23,3.03,3.67,93.67,99.32,0,2.69,0.04,-0.25,-2,15530.71,349,979.07,104.9
(주)유라테크,048430,2022/12,5.81,1.83,2.47,2.98,94.19,100.11,0.01,1.7,0.04,-0.57,-4.48,15950.34,293,290.71,-17.79
(주)유바이오로직스,206650,2011/12,,,,,,,,,,,,,,,
(주)유바이오로직스,206650,2012/12,,,,,,,,,,,,,,,
(주)유바이오로직스,206650,2015/12,-20.37,-176.46,-20,0,120.37,269.81,0.6,-12.03,73.09,17.78,4.37,1579.26,-341,-3345.37,-2681.78
(주)유바이오로직스,206650,2016/12,-88.98,-138.34,-48.52,0,188.98,242.71,0.84,-44.46,0,4.5,3.13,4774.11,-399,-3640.37,-6813
(주)유바이오로직스,206650,2017/12,-4.86,-40.76,-23.38,-43.77,104.86,137.59,0.15,-22.89,0,0.58,1.04,477.49,-195,-108.98,-179.49
(주)유바이오로직스,206650,2018/12,47.14,15.19,7.95,17.3,52.86,78.66,0.07,7.76,0,-0.36,-0.35,993.12,151,117.17,211.93
(주)유바이오로직스,206650,2019/12,60.2,-2.67,-1.1,-2.91,39.8,70.34,0.07,-0.78,0,0.72,0.5,1210.55,-33,471.38,359.05
(주)유바이오로직스,206650,2020/12,24.31,-211.07,-48.36,-91.23,75.69,120.93,0.13,-46.72,0,2.19,3.47,933.54,-2146,-29.93,-195.37
(주)유바이오로직스,206650,2021/12,38.54,-80.74,-20.88,-29.96,61.46,118.68,0.08,-20.56,0,0.64,1.04,1124.34,-897,-187.88,-209.98
(주)유바이오로직스,206650,2022/12,44.63,-4.14,-1.48,-1.95,55.37,103.06,0.05,-1.33,0,0.37,0.62,1513.96,-63,219.29,-46.4
(주)유비케어,032620,2011/12,57.83,6.59,6.44,7.78,42.17,101.09,1.63,5.06,0.02,-1.39,-7.95,1334.19,88,96.56,78.29
(주)유비케어,032620,2012/12,55.1,2.41,2.65,3.18,44.9,97.17,1.44,1.28,0,-1.26,-8.21,1564.53,38,93.26,44.35
(주)유비케어,032620,2013/12,55.5,-3.1,-3.54,-4.28,44.5,96.99,0.87,-4.73,0,-1.01,-6.84,1637.92,-51,61.35,49.22
(주)유비케어,032620,2014/12,56.44,-8.71,-10.45,-13.06,43.56,92.5,0.53,-11.81,0,-1.04,-6.81,1625.75,-142,195.83,121.96
(주)유비케어,032620,2015/12,56.74,9.25,9.34,12.85,43.26,92.49,0.74,8.21,0,-1.17,-4.1,1475.21,137,197.62,110.73
(주)유비케어,032620,2016/12,55,7.45,7.73,10.77,45,90.71,0.78,6.85,0,-0.92,-3.09,1693.97,126,77.7,157.36
